SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME,INDEX
NSE,D,40542,OPTIDX,0,NIFTYNXT50-May2024-81200-CE,10.0,NIFTYNXT50 31 MAY 81200 CALL,2024-05-31,81200.0,CE,5.0,M,OP,,,NIFTYNXT50
BSE,D,867206,OPTIDX,0,SENSEX-May2024-76600-PE,10.0,SENSEX 31 MAY 76600 PUT,2024-05-31,76600.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880859,OPTIDX,0,SENSEX-May2024-77900-CE,10.0,SENSEX 31 MAY 77900 CALL,2024-05-31,77900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880570,OPTIDX,0,SENSEX-May2024-77600-PE,10.0,SENSEX 31 MAY 77600 PUT,2024-05-31,77600.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
NSE,D,63221,OPTIDX,0,NIFTYNXT50-May2024-82900-PE,10.0,NIFTYNXT50 31 MAY 82900 PUT,2024-05-31,82900.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63220,OPTIDX,0,NIFTYNXT50-May2024-82900-CE,10.0,NIFTYNXT50 31 MAY 82900 CALL,2024-05-31,82900.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63219,OPTIDX,0,NIFTYNXT50-May2024-82800-PE,10.0,NIFTYNXT50 31 MAY 82800 PUT,2024-05-31,82800.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63216,OPTIDX,0,NIFTYNXT50-May2024-82800-CE,10.0,NIFTYNXT50 31 MAY 82800 CALL,2024-05-31,82800.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63215,OPTIDX,0,NIFTYNXT50-May2024-82700-PE,10.0,NIFTYNXT50 31 MAY 82700 PUT,2024-05-31,82700.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63198,OPTIDX,0,NIFTYNXT50-May2024-82700-CE,10.0,NIFTYNXT50 31 MAY 82700 CALL,2024-05-31,82700.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63197,OPTIDX,0,NIFTYNXT50-May2024-82600-PE,10.0,NIFTYNXT50 31 MAY 82600 PUT,2024-05-31,82600.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63190,OPTIDX,0,NIFTYNXT50-May2024-82600-CE,10.0,NIFTYNXT50 31 MAY 82600 CALL,2024-05-31,82600.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63189,OPTIDX,0,NIFTYNXT50-May2024-82400-PE,10.0,NIFTYNXT50 31 MAY 82400 PUT,2024-05-31,82400.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63186,OPTIDX,0,NIFTYNXT50-May2024-82400-CE,10.0,NIFTYNXT50 31 MAY 82400 CALL,2024-05-31,82400.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,62746,OPTIDX,0,NIFTYNXT50-May2024-103500-PE,10.0,NIFTYNXT50 31 MAY 103500 PUT,2024-05-31,103500.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,62745,OPTIDX,0,NIFTYNXT50-May2024-103500-CE,10.0,NIFTYNXT50 31 MAY 103500 CALL,2024-05-31,103500.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,62744,OPTIDX,0,NIFTYNXT50-May2024-79300-PE,10.0,NIFTYNXT50 31 MAY 79300 PUT,2024-05-31,79300.0,PE,5.0,M,OP,,,NIFTYNXT50
BSE,D,870036,OPTIDX,0,SENSEX-May2024-69000-PE,10.0,SENSEX 31 MAY 69000 PUT,2024-05-31,69000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,870008,OPTIDX,0,SENSEX-May2024-69200-CE,10.0,SENSEX 31 MAY 69200 CALL,2024-05-31,69200.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,870000,OPTIDX,0,SENSEX-May2024-69000-CE,10.0,SENSEX 31 MAY 69000 CALL,2024-05-31,69000.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,869995,OPTIDX,0,SENSEX-May2024-69100-PE,10.0,SENSEX 31 MAY 69100 PUT,2024-05-31,69100.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,869948,OPTIDX,0,SENSEX-May2024-69100-CE,10.0,SENSEX 31 MAY 69100 CALL,2024-05-31,69100.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,869941,OPTIDX,0,SENSEX-May2024-69200-PE,10.0,SENSEX 31 MAY 69200 PUT,2024-05-31,69200.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,868562,OPTIDX,0,SENSEX-May2024-77000-CE,10.0,SENSEX 31 MAY 77000 CALL,2024-05-31,77000.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,868529,OPTIDX,0,SENSEX-May2024-77100-CE,10.0,SENSEX 31 MAY 77100 CALL,2024-05-31,77100.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,868422,OPTIDX,0,SENSEX-May2024-77000-PE,10.0,SENSEX 31 MAY 77000 PUT,2024-05-31,77000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,868378,OPTIDX,0,SENSEX-May2024-77100-PE,10.0,SENSEX 31 MAY 77100 PUT,2024-05-31,77100.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,867960,OPTIDX,0,SENSEX-May2024-76900-CE,10.0,SENSEX 31 MAY 76900 CALL,2024-05-31,76900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,867783,OPTIDX,0,SENSEX-May2024-76900-PE,10.0,SENSEX 31 MAY 76900 PUT,2024-05-31,76900.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,867669,OPTIDX,0,SENSEX-May2024-76800-PE,10.0,SENSEX 31 MAY 76800 PUT,2024-05-31,76800.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,867594,OPTIDX,0,SENSEX-May2024-76800-CE,10.0,SENSEX 31 MAY 76800 CALL,2024-05-31,76800.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,867322,OPTIDX,0,SENSEX-May2024-76500-CE,10.0,SENSEX 31 MAY 76500 CALL,2024-05-31,76500.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,867297,OPTIDX,0,SENSEX-May2024-76500-PE,10.0,SENSEX 31 MAY 76500 PUT,2024-05-31,76500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
NSE,D,63223,OPTIDX,0,NIFTYNXT50-May2024-83100-CE,10.0,NIFTYNXT50 31 MAY 83100 CALL,2024-05-31,83100.0,CE,5.0,M,OP,,,NIFTYNXT50
BSE,D,880837,OPTIDX,0,SENSEX-May2024-77800-PE,10.0,SENSEX 31 MAY 77800 PUT,2024-05-31,77800.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
NSE,D,63227,OPTIDX,0,NIFTYNXT50-May2024-83100-PE,10.0,NIFTYNXT50 31 MAY 83100 PUT,2024-05-31,83100.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63229,OPTIDX,0,NIFTYNXT50-May2024-107000-PE,10.0,NIFTYNXT50 31 MAY 107000 PUT,2024-05-31,107000.0,PE,5.0,M,OP,,,NIFTYNXT50
BSE,D,880559,OPTIDX,0,SENSEX-May2024-77300-CE,10.0,SENSEX 31 MAY 77300 CALL,2024-05-31,77300.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880548,OPTIDX,0,SENSEX-May2024-77400-PE,10.0,SENSEX 31 MAY 77400 PUT,2024-05-31,77400.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
NSE,D,65702,OPTIDX,0,NIFTYNXT50-May2024-79400-CE,10.0,NIFTYNXT50 31 MAY 79400 CALL,2024-05-31,79400.0,CE,5.0,M,OP,,,NIFTYNXT50
BSE,D,880490,OPTIDX,0,SENSEX-May2024-77600-CE,10.0,SENSEX 31 MAY 77600 CALL,2024-05-31,77600.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880476,OPTIDX,0,SENSEX-May2024-77700-PE,10.0,SENSEX 31 MAY 77700 PUT,2024-05-31,77700.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880467,OPTIDX,0,SENSEX-May2024-77400-CE,10.0,SENSEX 31 MAY 77400 CALL,2024-05-31,77400.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880457,OPTIDX,0,SENSEX-May2024-77500-PE,10.0,SENSEX 31 MAY 77500 PUT,2024-05-31,77500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880436,OPTIDX,0,SENSEX-May2024-77300-PE,10.0,SENSEX 31 MAY 77300 PUT,2024-05-31,77300.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880401,OPTIDX,0,SENSEX-May2024-77700-CE,10.0,SENSEX 31 MAY 77700 CALL,2024-05-31,77700.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
NSE,D,65707,OPTIDX,0,NIFTYNXT50-May2024-79400-PE,10.0,NIFTYNXT50 31 MAY 79400 PUT,2024-05-31,79400.0,PE,5.0,M,OP,,,NIFTYNXT50
BSE,D,880385,OPTIDX,0,SENSEX-May2024-77500-CE,10.0,SENSEX 31 MAY 77500 CALL,2024-05-31,77500.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,880012,OPTIDX,0,SENSEX-May2024-77200-PE,10.0,SENSEX 31 MAY 77200 PUT,2024-05-31,77200.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,879867,OPTIDX,0,SENSEX-May2024-77200-CE,10.0,SENSEX 31 MAY 77200 CALL,2024-05-31,77200.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
NSE,D,65708,OPTIDX,0,NIFTYNXT50-May2024-79600-CE,10.0,NIFTYNXT50 31 MAY 79600 CALL,2024-05-31,79600.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,65717,OPTIDX,0,NIFTYNXT50-May2024-79600-PE,10.0,NIFTYNXT50 31 MAY 79600 PUT,2024-05-31,79600.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,65718,OPTIDX,0,NIFTYNXT50-May2024-79700-CE,10.0,NIFTYNXT50 31 MAY 79700 CALL,2024-05-31,79700.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,65721,OPTIDX,0,NIFTYNXT50-May2024-79700-PE,10.0,NIFTYNXT50 31 MAY 79700 PUT,2024-05-31,79700.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46302,OPTIDX,0,NIFTYNXT50-May2024-82100-CE,10.0,NIFTYNXT50 31 MAY 82100 CALL,2024-05-31,82100.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46303,OPTIDX,0,NIFTYNXT50-May2024-82100-PE,10.0,NIFTYNXT50 31 MAY 82100 PUT,2024-05-31,82100.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46304,OPTIDX,0,NIFTYNXT50-May2024-82200-CE,10.0,NIFTYNXT50 31 MAY 82200 CALL,2024-05-31,82200.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46305,OPTIDX,0,NIFTYNXT50-May2024-82200-PE,10.0,NIFTYNXT50 31 MAY 82200 PUT,2024-05-31,82200.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46306,OPTIDX,0,NIFTYNXT50-May2024-82300-CE,10.0,NIFTYNXT50 31 MAY 82300 CALL,2024-05-31,82300.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46307,OPTIDX,0,NIFTYNXT50-May2024-82300-PE,10.0,NIFTYNXT50 31 MAY 82300 PUT,2024-05-31,82300.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46308,OPTIDX,0,NIFTYNXT50-May2024-106500-CE,10.0,NIFTYNXT50 31 MAY 106500 CALL,2024-05-31,106500.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,46309,OPTIDX,0,NIFTYNXT50-May2024-106500-PE,10.0,NIFTYNXT50 31 MAY 106500 PUT,2024-05-31,106500.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63942,OPTIDX,0,NIFTYNXT50-May2024-108500-PE,10.0,NIFTYNXT50 31 MAY 108500 PUT,2024-05-31,108500.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63928,OPTIDX,0,NIFTYNXT50-May2024-108500-CE,10.0,NIFTYNXT50 31 MAY 108500 CALL,2024-05-31,108500.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63927,OPTIDX,0,NIFTYNXT50-May2024-84300-PE,10.0,NIFTYNXT50 31 MAY 84300 PUT,2024-05-31,84300.0,PE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63926,OPTIDX,0,NIFTYNXT50-May2024-84300-CE,10.0,NIFTYNXT50 31 MAY 84300 CALL,2024-05-31,84300.0,CE,5.0,M,OP,,,NIFTYNXT50
NSE,D,63228,OPTIDX,0,NIFTYNXT50-May2024-107000-CE,10.0,NIFTYNXT50 31 MAY 107000 CALL,2024-05-31,107000.0,CE,5.0,M,OP,,,NIFTYNXT50
BSE,D,859444,OPTIDX,0,SENSEX-May2024-76000-CE,10.0,SENSEX 31 MAY 76000 CALL,2024-05-31,76000.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,859441,OPTIDX,0,SENSEX-May2024-71700-CE,10.0,SENSEX 31 MAY 71700 CALL,2024-05-31,71700.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,859437,OPTIDX,0,SENSEX-May2024-75400-CE,10.0,SENSEX 31 MAY 75400 CALL,2024-05-31,75400.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129770,OPTIDX,0,SENSEX-May2024-67400-CE,10.0,SENSEX 31 MAY 67400 CALL,2024-05-31,67400.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129760,OPTIDX,0,SENSEX-May2024-65100-CE,10.0,SENSEX 31 MAY 65100 CALL,2024-05-31,65100.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129673,OPTIDX,0,SENSEX-May2024-83800-PE,10.0,SENSEX 31 MAY 83800 PUT,2024-05-31,83800.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129667,OPTIDX,0,SENSEX-May2024-81500-PE,10.0,SENSEX 31 MAY 81500 PUT,2024-05-31,81500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129516,OPTIDX,0,SENSEX-May2024-79800-PE,10.0,SENSEX 31 MAY 79800 PUT,2024-05-31,79800.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129431,OPTIDX,0,SENSEX-May2024-67500-PE,10.0,SENSEX 31 MAY 67500 PUT,2024-05-31,67500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129422,OPTIDX,0,SENSEX-May2024-65200-PE,10.0,SENSEX 31 MAY 65200 PUT,2024-05-31,65200.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129379,OPTIDX,0,SENSEX-May2024-83500-CE,10.0,SENSEX 31 MAY 83500 CALL,2024-05-31,83500.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129374,OPTIDX,0,SENSEX-May2024-81200-CE,10.0,SENSEX 31 MAY 81200 CALL,2024-05-31,81200.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129336,OPTIDX,0,SENSEX-May2024-82800-PE,10.0,SENSEX 31 MAY 82800 PUT,2024-05-31,82800.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129330,OPTIDX,0,SENSEX-May2024-80500-PE,10.0,SENSEX 31 MAY 80500 PUT,2024-05-31,80500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129289,OPTIDX,0,SENSEX-May2024-84200-PE,10.0,SENSEX 31 MAY 84200 PUT,2024-05-31,84200.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129286,OPTIDX,0,SENSEX-May2024-79500-CE,10.0,SENSEX 31 MAY 79500 CALL,2024-05-31,79500.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129267,OPTIDX,0,SENSEX-May2024-65800-CE,10.0,SENSEX 31 MAY 65800 CALL,2024-05-31,65800.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129221,OPTIDX,0,SENSEX-May2024-67200-CE,10.0,SENSEX 31 MAY 67200 CALL,2024-05-31,67200.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129140,OPTIDX,0,SENSEX-May2024-80200-CE,10.0,SENSEX 31 MAY 80200 CALL,2024-05-31,80200.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129055,OPTIDX,0,SENSEX-May2024-79600-PE,10.0,SENSEX 31 MAY 79600 PUT,2024-05-31,79600.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129024,OPTIDX,0,SENSEX-May2024-65900-PE,10.0,SENSEX 31 MAY 65900 PUT,2024-05-31,65900.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128995,OPTIDX,0,SENSEX-May2024-81900-CE,10.0,SENSEX 31 MAY 81900 CALL,2024-05-31,81900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128991,OPTIDX,0,SENSEX-May2024-67300-PE,10.0,SENSEX 31 MAY 67300 PUT,2024-05-31,67300.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128976,OPTIDX,0,SENSEX-May2024-65000-PE,10.0,SENSEX 31 MAY 65000 PUT,2024-05-31,65000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128930,OPTIDX,0,SENSEX-May2024-83300-CE,10.0,SENSEX 31 MAY 83300 CALL,2024-05-31,83300.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128887,OPTIDX,0,SENSEX-May2024-82600-PE,10.0,SENSEX 31 MAY 82600 PUT,2024-05-31,82600.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128882,OPTIDX,0,SENSEX-May2024-80300-PE,10.0,SENSEX 31 MAY 80300 PUT,2024-05-31,80300.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128835,OPTIDX,0,SENSEX-May2024-84000-PE,10.0,SENSEX 31 MAY 84000 PUT,2024-05-31,84000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128809,OPTIDX,0,SENSEX-May2024-67900-CE,10.0,SENSEX 31 MAY 67900 CALL,2024-05-31,67900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128796,OPTIDX,0,SENSEX-May2024-65600-CE,10.0,SENSEX 31 MAY 65600 CALL,2024-05-31,65600.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128736,OPTIDX,0,SENSEX-May2024-67000-CE,10.0,SENSEX 31 MAY 67000 CALL,2024-05-31,67000.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128710,OPTIDX,0,SENSEX-May2024-80900-CE,10.0,SENSEX 31 MAY 80900 CALL,2024-05-31,80900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129867,OPTIDX,0,SENSEX-May2024-79700-CE,10.0,SENSEX 31 MAY 79700 CALL,2024-05-31,79700.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128628,OPTIDX,0,SENSEX-May2024-82300-CE,10.0,SENSEX 31 MAY 82300 CALL,2024-05-31,82300.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129868,OPTIDX,0,SENSEX-May2024-82100-PE,10.0,SENSEX 31 MAY 82100 PUT,2024-05-31,82100.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130005,OPTIDX,0,SENSEX-May2024-81400-CE,10.0,SENSEX 31 MAY 81400 CALL,2024-05-31,81400.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1132171,OPTIDX,0,SENSEX-May2024-81200-PE,10.0,SENSEX 31 MAY 81200 PUT,2024-05-31,81200.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1132013,OPTIDX,0,SENSEX-May2024-68800-CE,10.0,SENSEX 31 MAY 68800 CALL,2024-05-31,68800.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131996,OPTIDX,0,SENSEX-May2024-66500-CE,10.0,SENSEX 31 MAY 66500 CALL,2024-05-31,66500.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131954,OPTIDX,0,SENSEX-May2024-79500-PE,10.0,SENSEX 31 MAY 79500 PUT,2024-05-31,79500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131912,OPTIDX,0,SENSEX-May2024-65800-PE,10.0,SENSEX 31 MAY 65800 PUT,2024-05-31,65800.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131866,OPTIDX,0,SENSEX-May2024-81800-CE,10.0,SENSEX 31 MAY 81800 CALL,2024-05-31,81800.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131836,OPTIDX,0,SENSEX-May2024-67200-PE,10.0,SENSEX 31 MAY 67200 PUT,2024-05-31,67200.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131723,OPTIDX,0,SENSEX-May2024-83200-CE,10.0,SENSEX 31 MAY 83200 CALL,2024-05-31,83200.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131529,OPTIDX,0,SENSEX-May2024-65500-CE,10.0,SENSEX 31 MAY 65500 CALL,2024-05-31,65500.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131414,OPTIDX,0,SENSEX-May2024-81900-PE,10.0,SENSEX 31 MAY 81900 PUT,2024-05-31,81900.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131280,OPTIDX,0,SENSEX-May2024-83300-PE,10.0,SENSEX 31 MAY 83300 PUT,2024-05-31,83300.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131256,OPTIDX,0,SENSEX-May2024-81000-PE,10.0,SENSEX 31 MAY 81000 PUT,2024-05-31,81000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131188,OPTIDX,0,SENSEX-May2024-64900-CE,10.0,SENSEX 31 MAY 64900 CALL,2024-05-31,64900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1131091,OPTIDX,0,SENSEX-May2024-68600-CE,10.0,SENSEX 31 MAY 68600 CALL,2024-05-31,68600.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130975,OPTIDX,0,SENSEX-May2024-67900-PE,10.0,SENSEX 31 MAY 67900 PUT,2024-05-31,67900.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130970,OPTIDX,0,SENSEX-May2024-65600-PE,10.0,SENSEX 31 MAY 65600 PUT,2024-05-31,65600.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130894,OPTIDX,0,SENSEX-May2024-83900-CE,10.0,SENSEX 31 MAY 83900 CALL,2024-05-31,83900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130867,OPTIDX,0,SENSEX-May2024-81600-CE,10.0,SENSEX 31 MAY 81600 CALL,2024-05-31,81600.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130852,OPTIDX,0,SENSEX-May2024-67000-PE,10.0,SENSEX 31 MAY 67000 PUT,2024-05-31,67000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130797,OPTIDX,0,SENSEX-May2024-83000-CE,10.0,SENSEX 31 MAY 83000 CALL,2024-05-31,83000.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130711,OPTIDX,0,SENSEX-May2024-80000-PE,10.0,SENSEX 31 MAY 80000 PUT,2024-05-31,80000.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130698,OPTIDX,0,SENSEX-May2024-79900-CE,10.0,SENSEX 31 MAY 79900 CALL,2024-05-31,79900.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130597,OPTIDX,0,SENSEX-May2024-67600-CE,10.0,SENSEX 31 MAY 67600 CALL,2024-05-31,67600.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130579,OPTIDX,0,SENSEX-May2024-65300-CE,10.0,SENSEX 31 MAY 65300 CALL,2024-05-31,65300.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130438,OPTIDX,0,SENSEX-May2024-81700-PE,10.0,SENSEX 31 MAY 81700 PUT,2024-05-31,81700.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130308,OPTIDX,0,SENSEX-May2024-83100-PE,10.0,SENSEX 31 MAY 83100 PUT,2024-05-31,83100.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130073,OPTIDX,0,SENSEX-May2024-67700-PE,10.0,SENSEX 31 MAY 67700 PUT,2024-05-31,67700.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130068,OPTIDX,0,SENSEX-May2024-65400-PE,10.0,SENSEX 31 MAY 65400 PUT,2024-05-31,65400.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1130008,OPTIDX,0,SENSEX-May2024-83700-CE,10.0,SENSEX 31 MAY 83700 CALL,2024-05-31,83700.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1129870,OPTIDX,0,SENSEX-May2024-84400-PE,10.0,SENSEX 31 MAY 84400 PUT,2024-05-31,84400.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1132176,OPTIDX,0,SENSEX-May2024-83500-PE,10.0,SENSEX 31 MAY 83500 PUT,2024-05-31,83500.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128614,OPTIDX,0,SENSEX-May2024-80000-CE,10.0,SENSEX 31 MAY 80000 CALL,2024-05-31,80000.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1128383,OPTIDX,0,SENSEX-May2024-81700-CE,10.0,SENSEX 31 MAY 81700 CALL,2024-05-31,81700.0,CE,5.0,M,OPTIDX,,BSXOPT,SENSEX
BSE,D,1124669,OPTIDX,0,SENSEX-May2024-78900-PE,10.0,SENSEX 31 MAY 78900 PUT,2024-05-31,78900.0,PE,5.0,M,OPTIDX,,BSXOPT,SENSEX
